Id,Label,name,city,country,icao,latitude,longitude,altitude,timezone,dst,tz database time zone,type,source,weighted indegree,weighted outdegree,Weighted Degree,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stat_inf_class,nodecolor-multimode,giantcomponent,pageranks,eigencentrality
7377,NVP,Novo Aripuan� Airport,Novo Aripuana,Brazil,SWNA,-5.11803,-60.364899,118,-4,S,America/Boa_Vista,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2494,0.000039,0
7378,\N,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,SWFE,-13.314444,-56.112778,1345,-4,S,America/Campo_Grande,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2495,0.000039,0
7379,FRC,Tenente Lund Pressoto Airport,Franca,Brazil,SIMK,-20.592199,-47.3829,3292,-3,S,America/Sao_Paulo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2496,0.000039,0
7380,DOU,Dourados Airport,Dourados,Brazil,SSDO,-22.2019,-54.926601,1503,-4,S,America/Campo_Grande,airport,OurAirports,3,3,6,6,3,3,6,8,0.264477,0.279312,0,85,blue,0,0.000084,0.001311
7381,LBR,L�brea Airport,Labrea,Brazil,SWLB,-7.27897,-64.769501,190,-4,S,America/Boa_Vista,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2497,0.000039,0
7382,ROO,Maestro Marinho Franco Airport,Rondonopolis,Brazil,SWRD,-16.586,-54.7248,1467,-4,S,America/Campo_Grande,airport,OurAirports,1,1,2,6,1,1,2,9,0.2097,0.217646,0,85,red,0,0.000058,0.000123
7383,GPB,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,SBGU,-25.387501,-51.520199,3494,-3,S,America/Sao_Paulo,airport,OurAirports,1,1,2,6,1,1,2,9,0.210495,0.219194,0,85,red,0,0.000053,0.000171
7384,JCB,Santa Terezinha Airport,Joacaba,Brazil,SSJA,-27.1714,-51.553299,2546,-3,S,America/Sao_Paulo,airport,OurAirports,3,3,6,6,3,3,6,9,0.210271,0.218836,0,85,red,0,0.000147,0.000226
7394,RVD,General Leite de Castro Airport,Rio Verde,Brazil,SWLC,-17.834723,-50.956112,2464,-3,S,America/Sao_Paulo,airport,OurAirports,1,1,2,6,1,1,2,9,0.213045,0.22389,0,85,red,0,0.000056,0.000146
7395,AAX,Romeu Zema Airport,Araxa,Brazil,SBAX,-19.5632,-46.9604,3276,-3,S,America/Sao_Paulo,airport,OurAirports,1,1,2,6,1,1,2,10,0.173131,0.177441,0,85,red,0,0.000065,0.000074
7396,MBZ,Mau�s Airport,Maues,Brazil,SWMW,-3.37217,-57.7248,69,-4,S,America/Boa_Vista,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2498,0.000039,0
7397,RBB,Borba Airport,Borba,Brazil,SWBR,-4.40634,-59.602402,293,-4,S,America/Boa_Vista,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2499,0.000039,0
7398,CIZ,Coari Airport,Coari,Brazil,SWKO,-4.13406,-63.132599,131,-4,S,America/Boa_Vista,airport,OurAirports,1,1,2,6,1,1,2,9,0.216322,0.225669,0,85,red,0,0.000059,0.00015
7399,BAZ,Barcelos Airport,Barcelos,Brazil,SWBC,-0.981292,-62.919601,112,-4,S,America/Boa_Vista,airport,OurAirports,1,1,2,6,1,1,2,9,0.216322,0.225669,0,85,red,0,0.000059,0.00015
7406,DMT,Diamantino Airport,Diamantino,Brazil,SWDM,-14.3769,-56.400398,1476,-4,S,America/Campo_Grande,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2500,0.000039,0
7407,GNM,Guanambi Airport,Guanambi,Brazil,SNGI,-14.2082,-42.746101,1815,-3,S,America/Fortaleza,airport,OurAirports,1,1,2,6,1,1,2,9,0.23699,0.247097,0.000053,85,blue,0,0.000084,0.000057
7408,QDJ,Tsletsi Airport,Djelfa,Algeria,DAFI,34.6657,3.351,3753,1,U,Africa/Algiers,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2501,0.000039,0
7409,NZA,Nzagi Airport,Nzagi,Angola,FNZG,-7.71694,21.3582,2431,1,U,Africa/Luanda,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2502,0.000039,0
7411,LBZ,Lucapa Airport,Lucapa,Angola,FNLK,-8.445727,20.732086,3029,1,U,Africa/Luanda,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2503,0.000039,0
7412,KNP,Capanda Airport,Kapanda,Angola,FNCP,-9.76937,15.455319,3366,1,U,Africa/Luanda,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2504,0.000039,0
7413,AMC,Am Timan Airport,Am Timan,Chad,FTTN,11.034,20.274,1420,1,U,Africa/Ndjamena,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2505,0.000039,0
7414,GSQ,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,HEOW,22.585699,28.7166,859,2,U,Africa/Cairo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2506,0.000039,0
7415,MRB,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,KMRB,39.401901,-77.984596,565,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2507,0.000039,0
7416,AWA,Awassa Airport,Awasa,Ethiopia,HALA,7.067,38.5,5450,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2508,0.000039,0
7417,JIJ,Wilwal International Airport,Jijiga,Ethiopia,HAJJ,9.3325,42.9121,5954,3,U,Africa/Addis_Ababa,airport,OurAirports,3,3,6,3,3,3,6,9,0.250792,0.264193,0.000107,11,red,0,0.000149,0.000697
7418,MKS,Mekane Selam Airport,Mekane Selam,Ethiopia,HAMA,10.7254,38.7415,8405,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2509,0.000039,0
7419,DBM,Debra Marcos Airport,Debre Marqos,Ethiopia,HADM,10.35,37.716999,8136,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2510,0.000039,0
7420,DBT,Debre Tabor Airport,Debre Tabor,Ethiopia,HADT,11.967,38,8490,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2511,0.000039,0
7421,QHR,Harar Meda Airport,Debre Zeyit,Ethiopia,HAHM,8.7163,39.0059,6201,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2512,0.000039,0
7422,GOB,Robe Airport,Goba,Ethiopia,HAGB,7.116063,40.046303,7892,3,U,Africa/Addis_Ababa,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2513,0.000039,0
7423,MYB,Mayumba Airport,Mayumba,Gabon,FOOY,-3.45842,10.674076,13,1,U,Africa/Libreville,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2514,0.000039,0
7424,MRE,Mara Serena Lodge Airstrip,Masai Mara,Kenya,HKMS,-1.406111,35.008057,5200,3,U,Africa/Nairobi,airport,OurAirports,4,3,7,3,4,3,7,11,0.16871,0.173742,0,11,red,0,0.000189,0.000282
7426,JJM,Mulika Lodge Airport,Meru National Park,Kenya,HKMK,0.165083,38.195141,2000,3,U,Africa/Nairobi,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2515,0.000039,0
7427,RBX,Rumbek Airport,Rumbek,Sudan,HSMK,6.825,29.669001,1378,3,U,Africa/Juba,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2516,0.000039,0
7428,\N,Yei Airport,Yei,Sudan,HSYE,4.130282,30.728073,2000,3,U,Africa/Juba,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2517,0.000039,0
7429,CPA,Cape Palmas Airport,Greenville,Liberia,GLCP,4.37902,-7.69695,20,0,U,Africa/Monrovia,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2518,0.000039,0
7432,\N,Ecuvillens Airport,Ecuvillens,Switzerland,LSGE,46.755001,7.07611,2293,1,E,Europe/Zurich,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2519,0.000039,0
7437,IHC,Inhaca Airport,Inhaca,Mozambique,FQIA,-25.997145,32.929352,10,2,U,Africa/Maputo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2520,0.000039,0
7442,MAX,Ouro Sogui Airport,Matam,Senegal,GOSM,15.5936,-13.3228,85,0,U,Africa/Dakar,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2521,0.000039,0
7443,BDI,Bird Island Airport,Bird Island,Seychelles,FSSB,-3.72472,55.205299,6,4,U,\N,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2522,0.000039,0
7446,WHF,Wadi Halfa Airport,Wadi Halfa,Sudan,HSSW,21.802698,31.521578,961,3,U,Africa/Khartoum,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2523,0.000039,0
7447,NBE,Enfidha - Hammamet International Airport,Enfidha,Tunisia,DTNH,36.075833,10.438611,21,1,U,Africa/Tunis,airport,OurAirports,45,45,90,5,45,45,90,8,0.307371,0.333831,0.000005,5,red,0,0.000336,0.056982
7448,\N,Kidepo Airport,Kidepo,Uganda,HUKD,3.7176,33.7487,4033,3,U,Africa/Kampala,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2524,0.000039,0
7449,\N,Kitgum Airport,Kitgum,Uganda,HUKT,3.2817,32.8882,3130,3,U,Africa/Kampala,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2525,0.000039,0
7450,\N,Bugungu Airport,Pakuba,Uganda,HUPA,2.2,31.55,2472,3,U,Africa/Kampala,airport,OurAirports,1,1,2,3,1,1,2,9,0.238616,0.24858,0,11,blue,0,0.000051,0.000183
7451,\N,Svea Airport,Sveagruva,Svalbard,ENSA,77.896944,16.725,32,1,U,Arctic/Longyearbyen,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2526,0.000039,0
7452,\N,Ny-�lesund Airport (Hamnerabben),Ny-Alesund,Svalbard,ENAS,78.927498,11.8743,50,1,U,Arctic/Longyearbyen,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2527,0.000039,0
7453,HTY,Hatay Airport,Hatay,Turkey,LTDA,36.362778,36.282223,269,3,U,Europe/Istanbul,airport,OurAirports,9,9,18,5,9,9,18,8,0.285727,0.306081,0,37,red,0,0.000125,0.006091
7454,\N,Kihnu Airfield,Kihnu,Estonia,EEKU,58.1483,24.002501,10,2,U,Europe/Tallinn,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2528,0.000039,0
7455,\N,Ruhnu Airfield,Ruhnu,Estonia,EERU,57.783901,23.2661,10,2,U,Europe/Tallinn,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2529,0.000039,0
7456,RVV,Raivavae Airport,Raivavae,French Polynesia,NTAV,-23.8852,-147.662003,7,-10,N,Pacific/Tahiti,airport,OurAirports,2,2,4,7,2,2,4,9,0.229964,0.238281,0,71,red,0,0.000102,0.0003
7457,FUO,Foshan Shadi Airport,Foshan,China,ZGFS,23.0833,113.07,6,8,N,Asia/Shanghai,airport,OurAirports,2,2,4,10,2,2,4,10,0.213736,0.223579,0,92,blue,0,0.000054,0.000598
7458,HUZ,Huizhou Airport,Huizhou,China,ZGHZ,23.049999,114.599998,50,8,N,Asia/Shanghai,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2530,0.000039,0
7459,ILD,Lleida-Alguaire Airport,Lleida,Spain,LEDA,41.728185,0.535023,1170,1,E,Europe/Madrid,airport,OurAirports,1,1,2,5,1,1,2,9,0.243144,0.259017,0,9,blue,0,0.000045,0.001461
7461,\N,Ouessant Airport,Ouessant,France,LFEC,48.4632,-5.06358,142,1,U,Europe/Paris,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2531,0.000039,0
7464,BIU,Bildudalur Airport,Bildudalur,Iceland,BIBD,65.641296,-23.5462,18,0,N,Atlantic/Reykjavik,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2532,0.000039,0
7465,GJR,Gj�gur Airport,Gjogur,Iceland,BIGJ,65.9953,-21.3269,83,0,N,Atlantic/Reykjavik,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2533,0.000039,0
7466,SAK,Sau��rkr�kur Airport,Saudarkrokur,Iceland,BIKR,65.731697,-19.5728,8,0,N,Atlantic/Reykjavik,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2534,0.000039,0
7467,\N,Selfoss Airport,Selfoss,Iceland,BISF,63.929199,-21.0378,45,0,N,Atlantic/Reykjavik,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2535,0.000039,0
7468,IIA,Inishmaan Aerodrome,Inishmaan,Ireland,EIMN,53.092999,-9.56806,15,0,U,Europe/Dublin,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2536,0.000039,0
7469,\N,Ak Bashat Airport,Taldykorgan,Kazakhstan,UAAT,42.88958,73.602004,0,6,U,Asia/Bishkek,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2537,0.000039,0
7470,ULG,Ulgii Mongolei Airport,Olgii,Mongolia,ZMUL,48.993301,89.922501,5732,7,U,Asia/Hovd,airport,OurAirports,1,1,2,10,1,1,2,9,0.231393,0.241164,0,87,red,0,0.000057,0.000191
7472,KQT,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,UTDT,37.866402,68.8647,1473,5,U,Asia/Dushanbe,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2538,0.000039,0
7473,VGD,Vologda Airport,Vologda,Russia,ULWW,59.282501,39.944401,387,3,N,Europe/Moscow,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2539,0.000039,0
7474,\N,Severo-Evensk Airport,Evensk,Russia,UHMW,61.921665,159.229996,0,11,N,Asia/Srednekolymsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2540,0.000039,0
7475,ONK,Olenyok Airport,Olenyok,Russia,UERO,68.514999,112.480003,847,9,N,Asia/Yakutsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2541,0.000039,0
7476,SYS,Saskylakh Airport,Saskylakh,Russia,UERS,71.927902,114.080002,0,9,N,Asia/Yakutsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2542,0.000039,0
7480,LDG,Leshukonskoye Airport,Arkhangelsk,Russia,ULAL,64.896004,45.723,220,3,N,Europe/Moscow,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2543,0.000039,0
7481,\N,Nizhneangarsk Airport,Nizhneangarsk,Russia,UIUN,55.8008,109.595001,1545,8,N,Asia/Irkutsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2544,0.000039,0
7483,\N,Vanavara Airport,Vanavara,Russia,UNIW,60.359699,102.323998,892,7,N,Asia/Krasnoyarsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2545,0.000039,0
7484,\N,Aykhal Airport,Aykhal,Russia,UERA,65.959198,111.546501,0,9,N,Asia/Yakutsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2546,0.000039,0
7485,\N,Uktus Airport,Yekaterinburg,Russia,USSK,56.701698,60.790001,643,5,N,Asia/Yekaterinburg,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2547,0.000039,0
7486,\N,Baykit Airport,Baykit,Russia,UNIB,61.676701,96.355003,853,7,N,Asia/Krasnoyarsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2548,0.000039,0
7487,\N,Biysk Airport,Biysk,Russia,UNBI,52.48,85.339996,620,7,N,Asia/Krasnoyarsk,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2549,0.000039,0
7488,HSK,Huesca/Pirineos Airport,Huesca,Spain,LEHC,42.076099,-0.316667,1768,1,U,Europe/Madrid,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2550,0.000039,0
7489,CQM,Ciudad Real Central Airport,Ciudad Real,Spain,LERL,38.856389,-3.97,0,1,U,Europe/Madrid,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2551,0.000039,0
7490,NJF,Al Najaf International Airport,Najaf,Iraq,ORNI,31.989853,44.404317,103,3,U,Asia/Baghdad,airport,OurAirports,10,11,21,3,10,11,21,8,0.296988,0.316418,0,67,red,0,0.000118,0.009076
7492,CSA,Colonsay Airstrip,Colonsay,United Kingdom,EGEY,56.057499,-6.24306,44,0,U,Europe/London,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2552,0.000039,0
7494,RKH,Rock Hill - York County Airport,Rock Hill,United States,KUZA,34.987801,-81.057198,666,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2553,0.000039,0
7495,AGC,Allegheny County Airport,Pittsburgh,United States,KAGC,40.354401,-79.930199,1252,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2554,0.000039,0
7496,VQQ,Cecil Airport,Jacksonville,United States,KVQQ,30.2187,-81.876701,81,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2555,0.000039,0
7497,FTY,Fulton County Airport Brown Field,Atlanta,United States,KFTY,33.779099,-84.5214,841,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2556,0.000039,0
7498,\N,Tresco Heliport,Tresco,United Kingdom,EGHT,49.945599,-6.33139,20,0,U,Europe/London,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2557,0.000039,0
7499,TII,Tarin Kowt Airport,Tarin Kowt,Afghanistan,OATN,32.604198,65.865799,4429,4.5,U,Asia/Kabul,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2558,0.000039,0
7500,ZAJ,Zaranj Airport,Zaranj,Afghanistan,OAZJ,30.972222,61.865833,1572,4.5,U,Asia/Kabul,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2559,0.000039,0
7501,CCN,Chakcharan Airport,Chaghcharan,Afghanistan,OACC,34.533001,65.266998,7383,4.5,U,Asia/Kabul,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2560,0.000039,0
7503,FUG,Fuyang Xiguan Airport,Fuyang,China,ZSFY,32.882157,115.734364,104,8,U,Asia/Shanghai,airport,OurAirports,11,11,22,10,11,11,22,8,0.285315,0.304674,0,84,red,0,0.000104,0.018568
7504,LCX,Longyan Guanzhishan Airport,Longyan,China,ZSLD,25.6747,116.747002,1225,8,U,Asia/Shanghai,airport,OurAirports,1,1,2,10,1,1,2,9,0.226088,0.237979,0,92,red,0,0.000045,0.001234
7505,BSD,Baoshan Yunduan Airport,Baoshan,China,ZPBS,25.053301,99.168297,5453,8,U,Asia/Shanghai,airport,OurAirports,2,2,4,10,2,2,4,9,0.236972,0.250639,0,82,red,0,0.000051,0.00332
7506,ACX,Xingyi Airport,Xingyi,China,ZUYI,25.086389,104.959444,4150,8,U,Asia/Shanghai,airport,OurAirports,6,6,12,10,6,6,12,8,0.277145,0.295079,0,92,red,0,0.000079,0.00816
7508,HZH,Liping Airport,Liping,China,ZUNP,26.32217,109.1499,1620,8,U,Asia/Shanghai,airport,OurAirports,3,3,6,10,3,3,6,9,0.266145,0.281817,0,76,red,0,0.000056,0.004094
7510,\N,Stepanakert Air Base,Stepanakert,Azerbaijan,UB13,39.901402,46.786999,2001,4,E,Asia/Baku,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2561,0.000039,0
7511,OSU,The Ohio State University Airport - Don Scott Field,Columbus,United States,KOSU,40.0798,-83.072998,905,-5,U,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2562,0.000039,0
7513,ADS,Addison Airport,Addison,United States,KADS,32.968601,-96.836403,644,-6,A,America/Chicago,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2563,0.000039,0
7514,DSI,Destin Executive Airport,Destin,United States,KDTS,30.400101,-86.471497,23,-6,A,America/Chicago,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2564,0.000039,0
7516,KHE,Kherson International Airport,Kherson,Ukraine,UKOH,46.6758,32.506401,148,2,E,Europe/Kiev,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2565,0.000039,0
7517,SZS,Ryan's Creek Aerodrome,Stewart Island,New Zealand,NZRC,-46.8997,168.100998,62,12,U,Pacific/Auckland,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2566,0.000039,0
7518,\N,Assumption Island Airport,Assumption Island,Seychelles,FSAS,-9.74222,46.506802,10,4,U,Indian/Mahe,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2567,0.000039,0
7519,HJJ,Zhijiang Airport,Zhijiang,China,ZGCJ,27.441111,109.7,882,8,U,Asia/Shanghai,airport,OurAirports,3,3,6,10,3,3,6,9,0.266324,0.282054,0,88,red,0,0.000056,0.004511
7521,YQI,Yarmouth Airport,Yarmouth,Canada,CYQI,43.8269,-66.088097,141,-4,A,America/Halifax,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2568,0.000039,0
7522,ISO,Kinston Regional Jetport At Stallings Field,Kinston,United States,KISO,35.331402,-77.608803,93,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2569,0.000039,0
7523,FFA,First Flight Airport,Kill Devil Hills,United States,KFFA,36.0182,-75.671303,13,-5,A,America/New_York,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2570,0.000039,0
7527,LNJ,Lintsang Airfield,Lincang,China,ZPLC,23.7381,100.025002,6230,8,U,Asia/Shanghai,airport,OurAirports,2,2,4,10,2,2,4,9,0.236972,0.250639,0,82,red,0,0.000051,0.00332
7531,\N,Maturac� Airport,Maturaca,Brazil,SWMK,0.628269,-66.115097,354,-4,S,America/Boa_Vista,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2571,0.000039,0
7532,CKS,Caraj�s Airport,Parauapebas,Brazil,SBCJ,-6.115278,-50.001389,2064,-3,S,America/Belem,airport,OurAirports,4,4,8,6,4,4,8,9,0.222919,0.234598,0.000107,85,red,0,0.000159,0.000454
7533,\N,Centro de Lan�amento de Alc�ntara Airport,Alcantara,Brazil,SNCW,-2.373,-44.3964,148,-3,S,America/Fortaleza,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2572,0.000039,0
7536,MWK,Tarempa Airport,Anambas Islands,Indonesia,WIOM,3.34812,106.258003,10,7,N,Asia/Jakarta,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2573,0.000039,0
7538,\N,W�rzburg-Schenkenturm Airport,Wuerzburg,Germany,EDFW,49.81778,9.8975,991,1,E,Europe/Berlin,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2574,0.000039,0
7542,\N,S�o Jacinto Airport,Aveiro,Portugal,LPAV,40.656741,-8.741544,26,0,E,Europe/Lisbon,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2575,0.000039,0
7544,\N,Hopsten Air Base,Hopsten,Germany,ETNP,52.338699,7.54133,423,1,E,Europe/Berlin,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2576,0.000039,0
7546,PGU,Persian Gulf International Airport,Khalije Fars,Iran,OIBP,27.379601,52.737701,27,3.5,U,Asia/Tehran,airport,OurAirports,5,5,10,3,5,5,10,9,0.230048,0.240581,0,64,blue,0,0.000115,0.000571
7547,YES,Yasouj Airport,Yasuj,Iran,OISY,30.7005,51.545101,5939,3.5,U,Asia/Tehran,airport,OurAirports,1,1,2,3,1,1,2,10,0.188854,0.196233,0,64,blue,0,0.000058,0.000131
7548,OSM,Mosul International Airport,Mosul,Iraq,ORBM,36.305801,43.1474,719,3,U,Asia/Baghdad,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2577,0.000039,0
7549,TJH,Tajima Airport,Toyooka,Japan,RJBT,35.512798,134.787003,584,9,U,Asia/Tokyo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2578,0.000039,0
7550,AXJ,Amakusa Airport,Amakusa,Japan,RJDA,32.482498,130.158997,340,9,U,Asia/Tokyo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2579,0.000039,0
7551,KKX,Kikai Airport,Kikai,Japan,RJKI,28.321301,129.927994,21,9,U,Asia/Tokyo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2580,0.000039,0
7552,AGJ,Aguni Airport,Aguni,Japan,RORA,26.592501,127.240997,38,9,U,Asia/Tokyo,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2581,0.000039,0
7556,ULZ,Donoi Airport,Uliastai,Mongolia,ZMDN,47.7093,96.5258,5800,8,U,Asia/Ulaanbaatar,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2582,0.000039,0
7557,UGA,Bulgan Airport,Bulgan,Mongolia,ZMBN,48.855,103.475998,4311,8,U,Asia/Ulaanbaatar,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2583,0.000039,0
7558,ULO,Ulaangom Airport,Ulaangom,Mongolia,ZMUG,50.066588,91.938273,0,7,U,Asia/Hovd,airport,OurAirports,1,1,2,10,1,1,2,9,0.231393,0.241164,0,87,red,0,0.000057,0.000191
7559,\N,Borongan Airport,Borongan,Philippines,RPVW,11.6743,125.478996,7,8,N,Asia/Manila,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2584,0.000039,0
7560,LBX,Lubang Airport,Lubang,Philippines,RPLU,13.8554,120.105003,43,8,N,Asia/Manila,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2585,0.000039,0
7563,TJU,Kulob Airport,Kulyab,Tajikistan,UTDK,37.988098,69.805,2293,5,U,Asia/Dushanbe,airport,OurAirports,6,7,13,11,6,7,13,9,0.265098,0.284196,0,87,red,0,0.000095,0.005833
7564,CMJ,Chi Mei Airport,Cimei,Taiwan,RCCM,23.2131,119.417999,63,8,U,Asia/Taipei,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2586,0.000039,0
7565,TAZ,Dasoguz Airport,Dasoguz,Turkmenistan,UTAT,41.761101,59.826698,272,5,U,Asia/Ashgabat,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2587,0.000039,0
7566,BWB,Barrow Island Airport,Barrow Island,Australia,YBWX,-20.864401,115.405998,26,8,U,Australia/Perth,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2588,0.000039,0
7569,DRB,Derby Airport,Derby,Australia,YDBY,-17.370001,123.661003,24,8,U,Australia/Perth,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2589,0.000039,0
7570,WGE,Walgett Airport,Walgett,Australia,YWLG,-30.032801,148.126007,439,10,U,Australia/Sydney,airport,OurAirports,0,0,0,0,0,0,0,0,0,0,0,0,black,2590,0.000039,0
